,RegionName,MsaName,year,rent_price,median_income,income_per_capita,income_200000_or_more,owner_occupied_housing_units_median_value,median_rent,million_dollar_housing_units
12305,46168,"Indianapolis, IN",2018,1233.9166666666667,67157.0,31687.0,449.0,181100.0,860.0,18
12306,30014,"Atlanta, GA",2018,1183.1666666666667,48076.0,24003.0,400.0,159100.0,661.0,0
12307,21217,"Baltimore, MD",2018,1234.6666666666667,29121.0,21563.0,369.0,124800.0,684.0,0
12308,27104,"Winston-Salem, NC",2018,1058.3333333333333,64579.0,50357.0,1735.0,257100.0,715.0,112
12309,60586,"Chicago, IL",2018,1905.8333333333333,104785.0,32842.0,1130.0,216400.0,1493.0,15
12310,98002,"Seattle, WA",2018,1431.8333333333333,54309.0,25319.0,297.0,213500.0,952.0,0
12311,46062,"Indianapolis, IN",2018,1373.6666666666667,85037.0,41114.0,1358.0,208600.0,810.0,44
12312,23503,"Virginia Beach, VA",2018,1115.0833333333333,52907.0,29599.0,266.0,193200.0,853.0,20
12313,53212,"Milwaukee, WI",2018,939.5,36147.0,24636.0,260.0,129700.0,694.0,0
12314,28031,"Charlotte, NC",2018,1371.8333333333333,89823.0,52608.0,1662.0,289100.0,1122.0,332
12315,95835,"Sacramento, CA",2018,1936.25,96743.0,41325.0,1471.0,375000.0,1547.0,31
12316,29455,"Charleston, SC",2018,1336.7,73418.0,49661.0,1089.0,341400.0,1029.0,310
12317,63109,"St. Louis, MO",2018,761.6666666666666,57946.0,39784.0,526.0,169700.0,629.0,9
12318,91306,"Los Angeles-Long Beach-Anaheim, CA",2018,1967.25,67869.0,26645.0,748.0,474700.0,1240.0,0
12319,89113,"Las Vegas, NV",2018,1232.5833333333333,72212.0,37435.0,702.0,282000.0,1072.0,90
12320,92591,"Riverside, CA",2018,2036.9166666666667,83189.0,33885.0,1233.0,425100.0,1574.0,25
12321,95765,"Sacramento, CA",2018,2145.1666666666665,106554.0,42368.0,1931.0,478900.0,1523.0,71
12322,85339,"Phoenix, AZ",2018,1395.8333333333333,70759.0,24548.0,572.0,220200.0,1154.0,32
12323,85746,"Tucson, AZ",2018,1079.25,47202.0,19509.0,178.0,121300.0,724.0,0
12324,76248,"Dallas-Fort Worth, TX",2018,1410.3333333333333,129550.0,53762.0,3503.0,342900.0,1196.0,78
12325,30046,"Atlanta, GA",2018,1278.1666666666667,49084.0,23850.0,343.0,156700.0,808.0,30
12326,15212,"Pittsburgh, PA",2018,1125.1666666666667,44908.0,29881.0,343.0,102000.0,649.0,13
12327,92374,"Riverside, CA",2018,1851.9166666666667,71297.0,29683.0,941.0,332200.0,1146.0,30
12328,20815,"Washington, DC",2018,2190.8333333333335,154734.0,106705.0,5080.0,985700.0,2052.0,2076
12329,60612,"Chicago, IL",2018,1636.9166666666667,41300.0,26796.0,633.0,269800.0,849.0,96
12330,97233,"Portland, OR",2018,1192.5833333333333,39957.0,17892.0,112.0,217600.0,886.0,2
12331,90035,"Los Angeles-Long Beach-Anaheim, CA",2018,2758.1666666666665,79534.0,55360.0,1966.0,1028600.0,1751.0,1103
12332,30341,"Atlanta, GA",2018,1525.9166666666667,60154.0,35158.0,957.0,283400.0,1014.0,30
12333,32205,"Jacksonville, FL",2018,1040.75,44546.0,31558.0,597.0,146700.0,752.0,88
12334,98031,"Seattle, WA",2018,1579.5833333333333,77788.0,30489.0,657.0,319100.0,1169.0,36
12335,91607,"Los Angeles-Long Beach-Anaheim, CA",2018,1943.8333333333333,62139.0,42030.0,1390.0,762400.0,1382.0,662
12336,77377,"Houston, TX",2018,1319.5,99276.0,39337.0,1596.0,255000.0,1345.0,125
12337,10012,"New York, NY",2018,3262.6666666666665,109037.0,90389.0,3065.0,1669400.0,2188.0,257
12338,29456,"Charleston, SC",2018,1148.0,60415.0,25334.0,185.0,156500.0,952.0,0
12339,75230,"Dallas-Fort Worth, TX",2018,1757.1666666666667,87904.0,89305.0,3720.0,597600.0,913.0,879
12340,80010,"Denver, CO",2018,997.1666666666666,41076.0,18270.0,180.0,214500.0,887.0,0
12341,80027,"Boulder, CO",2018,1909.8333333333333,109718.0,50343.0,2324.0,546700.0,1569.0,243
12342,33029,"Miami-Fort Lauderdale, FL",2018,2482.0833333333335,107109.0,34512.0,1764.0,379100.0,2470.0,0
12343,92240,"Riverside, CA",2018,1432.1666666666667,36067.0,17296.0,94.0,175600.0,786.0,24
12344,96792,"Urban Honolulu, HI",2018,1328.6,64059.0,21084.0,568.0,386100.0,1169.0,66
12345,33140,"Miami-Fort Lauderdale, FL",2018,2261.5,79804.0,65113.0,1766.0,621200.0,1576.0,534
12346,91311,"Los Angeles-Long Beach-Anaheim, CA",2018,2495.3333333333335,86156.0,41075.0,1737.0,585400.0,1639.0,303
12347,18951,"Philadelphia, PA",2018,1209.4166666666667,71690.0,35689.0,868.0,256000.0,913.0,51
12348,90007,"Los Angeles-Long Beach-Anaheim, CA",2018,2055.9166666666665,25226.0,16212.0,162.0,580700.0,1076.0,93
12349,94531,"San Francisco, CA",2018,2434.1666666666665,97104.0,31881.0,1100.0,403800.0,1857.0,50
12350,27511,"Raleigh, NC",2018,1235.4166666666667,74339.0,39280.0,1028.0,239400.0,868.0,42
12351,28079,"Charlotte, NC",2018,1490.75,78407.0,32331.0,649.0,208200.0,1146.0,44
12352,85212,"Phoenix, AZ",2018,1519.0,89325.0,32987.0,766.0,287200.0,1122.0,0
12353,55122,"Minneapolis-St Paul, MN",2018,1311.5833333333333,78995.0,41649.0,1183.0,243900.0,1044.0,4
12354,46222,"Indianapolis, IN",2018,704.5,33064.0,15446.0,43.0,61700.0,618.0,6
12355,98683,"Portland, OR",2018,1256.0,69225.0,37386.0,948.0,311300.0,1186.0,47
12356,78717,"Austin, TX",2018,1348.9166666666667,110085.0,45879.0,1535.0,347900.0,1201.0,8
12357,95128,"San Jose, CA",2018,2558.6666666666665,88007.0,44611.0,2320.0,826800.0,1724.0,1222
12358,92879,"Riverside, CA",2018,1784.6666666666667,66638.0,26427.0,678.0,388500.0,1435.0,22
12359,32065,"Jacksonville, FL",2018,1344.0833333333333,69791.0,30032.0,471.0,185100.0,982.0,30
12360,90012,"Los Angeles-Long Beach-Anaheim, CA",2018,2509.5833333333335,42275.0,27356.0,720.0,495400.0,1442.0,32
12361,85741,"Tucson, AZ",2018,980.5,59087.0,27797.0,232.0,166800.0,893.0,0
12362,77381,"Houston, TX",2018,1633.6666666666667,110774.0,62395.0,4009.0,350300.0,1273.0,192
12363,30117,"Atlanta, GA",2018,863.9166666666666,43871.0,23902.0,419.0,143100.0,628.0,11
12364,95134,"San Jose, CA",2018,2910.75,139558.0,65665.0,2861.0,170300.0,2703.0,90
12365,94061,"San Francisco, CA",2018,3121.0,105513.0,52419.0,3225.0,1126300.0,1913.0,2231
12366,97213,"Portland, OR",2018,1577.5,71574.0,40283.0,1381.0,418500.0,1014.0,93
12367,10801,"New York, NY",2018,2379.5833333333335,64769.0,33459.0,1299.0,481600.0,1367.0,78
12368,55418,"Minneapolis-St Paul, MN",2018,1341.1666666666667,67518.0,37386.0,591.0,220100.0,869.0,42
12369,98116,"Seattle, WA",2018,1815.6666666666667,107276.0,63408.0,2270.0,650600.0,1400.0,517
12370,77025,"Houston, TX",2018,1542.75,74792.0,62019.0,2406.0,440200.0,1150.0,406
12371,60007,"Chicago, IL",2018,1284.0,79590.0,39312.0,895.0,268900.0,1086.0,0
12372,30542,"Gainesville, GA",2018,1419.1666666666667,73607.0,31991.0,780.0,207200.0,926.0,60
12373,33404,"Miami-Fort Lauderdale, FL",2018,1892.0833333333333,42044.0,27055.0,607.0,147900.0,925.0,163
12374,85258,"Phoenix, AZ",2018,1370.3333333333333,84334.0,63064.0,2155.0,471100.0,1273.0,352
12375,34683,"Tampa, FL",2018,1234.8333333333333,62766.0,37866.0,939.0,261200.0,1035.0,143
12376,34957,"Port St. Lucie, FL",2018,2013.6666666666667,54349.0,37347.0,584.0,234200.0,948.0,46
12377,28211,"Charlotte, NC",2018,1605.8333333333333,84366.0,68244.0,2979.0,440200.0,963.0,856
12378,80601,"Denver, CO",2018,1490.3333333333333,72541.0,30344.0,585.0,282100.0,1078.0,18
12379,64068,"Kansas City, MO",2018,924.0,71598.0,34261.0,800.0,175400.0,690.0,3
12380,33619,"Tampa, FL",2018,1207.25,41318.0,20106.0,183.0,102100.0,964.0,17
12381,60565,"Chicago, IL",2018,1536.75,129456.0,54071.0,3471.0,385100.0,1314.0,100
12382,98144,"Seattle, WA",2018,1908.6666666666667,74688.0,49610.0,1794.0,587600.0,1181.0,484
12383,27614,"Raleigh, NC",2018,1436.5833333333333,106469.0,56247.0,2789.0,380300.0,1081.0,229
12384,55433,"Minneapolis-St Paul, MN",2018,1258.3636363636363,64158.0,30901.0,391.0,181400.0,988.0,0
12385,20817,"Washington, DC",2018,3440.5,187731.0,95890.0,6371.0,893300.0,1850.0,2567
12386,03038,"Boston, MA",2018,1498.5,71151.0,33990.0,781.0,233800.0,1064.0,11
12387,85143,"Phoenix, AZ",2018,1252.75,62511.0,23826.0,320.0,192800.0,1023.0,0
12388,85140,"Phoenix, AZ",2018,1373.6666666666667,69648.0,25742.0,685.0,205600.0,949.0,0
12389,74105,"Tulsa, OK",2018,1064.0833333333333,52734.0,48439.0,1332.0,214600.0,646.0,109
12390,90048,"Los Angeles-Long Beach-Anaheim, CA",2018,3088.8333333333335,95197.0,76790.0,2293.0,1242500.0,1947.0,669
12391,20010,"Washington, DC",2018,2039.25,88463.0,49681.0,2087.0,617300.0,1446.0,441
12392,43214,"Columbus, OH",2018,1298.0833333333333,70885.0,43505.0,1027.0,245500.0,814.0,7
12393,33169,"Miami-Fort Lauderdale, FL",2018,1377.25,43331.0,18146.0,163.0,181700.0,1002.0,8
12394,80017,"Denver, CO",2018,1371.4166666666667,62531.0,27198.0,235.0,222400.0,1136.0,5
12395,19047,"Philadelphia, PA",2018,1456.5454545454545,93629.0,44619.0,1662.0,353000.0,1183.0,13
12396,94043,"San Jose, CA",2018,3765.8333333333335,125916.0,71492.0,3742.0,1011500.0,2274.0,1792
12397,92107,"San Diego, CA",2018,2035.5,82522.0,48291.0,1510.0,832200.0,1462.0,1080
12398,33137,"Miami-Fort Lauderdale, FL",2018,2233.6666666666665,60259.0,37883.0,700.0,339900.0,1492.0,155
12399,30308,"Atlanta, GA",2018,1736.75,60370.0,55216.0,902.0,274900.0,1182.0,79
12400,20746,"Washington, DC",2018,1812.5,67027.0,34107.0,429.0,211800.0,1268.0,0
12401,33143,"Miami-Fort Lauderdale, FL",2018,1993.25,67170.0,49487.0,1882.0,563400.0,1210.0,525
12402,48021,"Detroit, MI",2018,927.4166666666666,46684.0,22349.0,146.0,69100.0,811.0,0
12403,34684,"Tampa, FL",2018,1422.0833333333333,51853.0,33282.0,438.0,181600.0,1158.0,11
12404,49505,"Grand Rapids, MI",2018,1211.0,49322.0,26766.0,235.0,133700.0,760.0,0
12405,48071,"Detroit, MI",2018,1205.4166666666667,50350.0,28642.0,212.0,110500.0,813.0,0
12406,94131,"San Francisco, CA",2018,3679.5,137762.0,84071.0,4515.0,1168900.0,2046.0,2227
12407,33813,"Lakeland, FL",2018,1433.75,82354.0,37384.0,1193.0,206700.0,964.0,56
12408,77073,"Houston, TX",2018,1351.6666666666667,52095.0,20511.0,182.0,131000.0,868.0,0
12409,78727,"Austin, TX",2018,1295.1666666666667,78542.0,43943.0,951.0,271200.0,1141.0,3
12410,02908,"Providence, RI",2018,1303.75,47177.0,22752.0,288.0,179700.0,812.0,26
12411,11357,"New York, NY",2018,2160.3333333333335,83951.0,38271.0,1362.0,678900.0,1641.0,1096
12412,90620,"Los Angeles-Long Beach-Anaheim, CA",2018,2521.4545454545455,88082.0,30950.0,1192.0,535800.0,1639.0,66
12413,20170,"Washington, DC",2018,1791.3333333333333,124859.0,47320.0,2860.0,472300.0,1729.0,223
12414,33162,"Miami-Fort Lauderdale, FL",2018,1700.25,42643.0,17774.0,308.0,182800.0,971.0,0
12415,97211,"Portland, OR",2018,1893.9166666666667,78154.0,38143.0,1108.0,417200.0,1216.0,0
12416,91505,"Los Angeles-Long Beach-Anaheim, CA",2018,2738.5833333333335,84651.0,45028.0,1332.0,667400.0,1661.0,195
12417,32168,"Daytona Beach, FL",2018,1454.75,50557.0,30751.0,406.0,208500.0,819.0,61
12418,92867,"Los Angeles-Long Beach-Anaheim, CA",2018,2263.5,90233.0,37174.0,2049.0,684100.0,1599.0,619
12419,33334,"Miami-Fort Lauderdale, FL",2018,1646.0833333333333,51241.0,32648.0,627.0,261600.0,992.0,7
12420,85048,"Phoenix, AZ",2018,1241.25,102494.0,50184.0,2147.0,361700.0,1193.0,49
12421,20783,"Washington, DC",2018,1315.9166666666667,63465.0,22763.0,493.0,277700.0,1296.0,0
12422,90068,"Los Angeles-Long Beach-Anaheim, CA",2018,2978.5,83756.0,81972.0,2555.0,1171900.0,1574.0,1694
12423,91107,"Los Angeles-Long Beach-Anaheim, CA",2018,2179.1666666666665,95630.0,51685.0,2373.0,802400.0,1487.0,1130
12424,33071,"Miami-Fort Lauderdale, FL",2018,1519.25,89440.0,36753.0,1394.0,353900.0,1389.0,40
12425,02118,"Boston, MA",2018,2978.6666666666665,65250.0,65635.0,2847.0,804700.0,1163.0,609
12426,60107,"Chicago, IL",2018,1515.5833333333333,80039.0,30587.0,766.0,182500.0,1415.0,20
12427,30060,"Atlanta, GA",2018,1284.25,44597.0,20943.0,313.0,143400.0,752.0,52
12428,77493,"Houston, TX",2018,1578.1666666666667,86614.0,31805.0,790.0,198700.0,1104.0,9
12429,30030,"Atlanta, GA",2018,1537.75,81331.0,48279.0,1995.0,402400.0,868.0,92
12430,30315,"Atlanta, GA",2018,1133.8333333333333,28249.0,20685.0,314.0,124400.0,627.0,27
12431,01810,"Boston, MA",2018,2288.4166666666665,148125.0,66268.0,4159.0,608400.0,1394.0,651
12432,33705,"Tampa, FL",2018,1267.9166666666667,48171.0,27427.0,423.0,177100.0,861.0,9
12433,53208,"Milwaukee, WI",2018,702.3333333333334,32440.0,21597.0,156.0,129600.0,630.0,10
12434,90032,"Los Angeles-Long Beach-Anaheim, CA",2018,1797.75,50989.0,20814.0,498.0,468200.0,1005.0,73
12435,77380,"Houston, TX",2018,1360.6363636363637,70444.0,56869.0,1534.0,258100.0,1201.0,280
12436,93036,"Ventura, CA",2018,2390.5454545454545,70173.0,24967.0,910.0,448100.0,1490.0,46
12437,23229,"Richmond, VA",2018,1351.1666666666667,79490.0,45767.0,2004.0,319300.0,894.0,297
12438,60517,"Chicago, IL",2018,1408.8333333333333,83883.0,40143.0,1168.0,259500.0,1172.0,0
12439,85014,"Phoenix, AZ",2018,1061.5,50107.0,33350.0,520.0,249300.0,837.0,25
12440,60543,"Chicago, IL",2018,1609.1666666666667,101999.0,38834.0,1737.0,238500.0,1030.0,0
12441,92264,"Riverside, CA",2018,1469.1666666666667,50795.0,47152.0,924.0,352100.0,994.0,317
12442,38104,"Memphis, TN",2018,906.5,39433.0,35949.0,741.0,199700.0,633.0,36
12443,85323,"Phoenix, AZ",2018,1316.5833333333333,51339.0,19153.0,147.0,168600.0,891.0,0
12444,96814,"Urban Honolulu, HI",2018,2592.8333333333335,63495.0,45549.0,757.0,549500.0,1347.0,338
12445,28270,"Charlotte, NC",2018,1348.9166666666667,95224.0,50742.0,2417.0,337000.0,1187.0,47
12446,28056,"Charlotte, NC",2018,1444.3333333333333,63563.0,32429.0,615.0,164400.0,691.0,27
12447,30265,"Atlanta, GA",2018,1507.3333333333333,83485.0,38309.0,1112.0,208000.0,1097.0,10
12448,32211,"Jacksonville, FL",2018,1019.8333333333334,39375.0,21081.0,215.0,118100.0,693.0,26
12449,97236,"Portland, OR",2018,1244.25,47969.0,21361.0,357.0,254200.0,948.0,44
12450,85395,"Phoenix, AZ",2018,1262.9166666666667,88792.0,37677.0,996.0,334000.0,1188.0,0
12451,22203,"Washington, DC",2018,2257.4166666666665,103654.0,64021.0,2266.0,589700.0,1901.0,205
12452,91206,"Los Angeles-Long Beach-Anaheim, CA",2018,2051.8333333333335,62915.0,35828.0,1189.0,750000.0,1421.0,890
12453,60659,"Chicago, IL",2018,1395.25,51383.0,24140.0,618.0,306200.0,1024.0,21
12454,94520,"San Francisco, CA",2018,1966.25,57252.0,26531.0,334.0,375500.0,1381.0,13
12455,60005,"Chicago, IL",2018,1402.8333333333333,78109.0,46154.0,1561.0,332000.0,1122.0,91
12456,37923,"Knoxville, TN",2018,1254.5833333333333,62747.0,34411.0,487.0,192500.0,804.0,16
12457,60060,"Chicago, IL",2018,1671.25,93108.0,40293.0,1624.0,250700.0,1206.0,78
12458,19426,"Philadelphia, PA",2018,1767.9166666666667,122290.0,47754.0,2899.0,351700.0,1228.0,69
12459,89135,"Las Vegas, NV",2018,1713.5,89046.0,61379.0,2150.0,401500.0,1497.0,443
12460,08820,"New York, NY",2018,2174.75,126650.0,51029.0,3216.0,488200.0,1440.0,190
12461,85298,"Phoenix, AZ",2018,1799.0,105826.0,38752.0,1180.0,371900.0,1746.0,222
12462,92806,"Los Angeles-Long Beach-Anaheim, CA",2018,2003.75,68272.0,27724.0,559.0,547100.0,1602.0,15
12463,20877,"Washington, DC",2018,2245.5,68896.0,30464.0,686.0,344100.0,1420.0,9
12464,76132,"Dallas-Fort Worth, TX",2018,1488.4166666666667,53688.0,42839.0,1010.0,291500.0,850.0,89
12465,32909,"Melbourne, FL",2018,1316.1666666666667,50285.0,23619.0,300.0,147800.0,864.0,0
12466,01701,"Boston, MA",2018,1906.2727272727273,111169.0,53652.0,2333.0,408800.0,1370.0,49
12467,98201,"Seattle, WA",2018,1191.4166666666667,53309.0,31481.0,474.0,273100.0,900.0,32
12468,85392,"Phoenix, AZ",2018,1229.6666666666667,67388.0,27927.0,464.0,221200.0,1016.0,0
12469,20007,"Washington, DC",2018,2284.0,130920.0,88413.0,4017.0,961100.0,1849.0,1261
12470,84081,"Salt Lake City, UT",2018,1491.3333333333333,89667.0,27598.0,607.0,280600.0,1175.0,0
12471,33432,"Miami-Fort Lauderdale, FL",2018,1906.0,72425.0,78293.0,1907.0,586800.0,1455.0,512
12472,32810,"Orlando, FL",2018,1276.8333333333333,48727.0,21728.0,112.0,128400.0,927.0,0
12473,33069,"Miami-Fort Lauderdale, FL",2018,1455.5,47279.0,25536.0,162.0,154000.0,1167.0,18
12474,85268,"Phoenix, AZ",2018,1578.9166666666667,81568.0,57689.0,1476.0,406700.0,1134.0,207
12475,22102,"Washington, DC",2018,2045.75,115099.0,82958.0,2873.0,882800.0,1863.0,1184
12476,02150,"Boston, MA",2018,1940.1666666666667,53335.0,24336.0,535.0,323400.0,1241.0,0
12477,60174,"Chicago, IL",2018,1369.5833333333333,84957.0,45389.0,1788.0,280900.0,1133.0,94
12478,92113,"San Diego, CA",2018,1687.8333333333333,36787.0,15371.0,165.0,328100.0,1036.0,12
12479,34758,"Lakeland, FL",2018,1362.6666666666667,49329.0,18028.0,236.0,164200.0,953.0,0
12480,98662,"Portland, OR",2018,1500.1666666666667,61170.0,28735.0,313.0,246100.0,1155.0,9
12481,87107,"Albuquerque, NM",2018,901.1666666666666,48202.0,32478.0,801.0,221300.0,634.0,176
12482,30005,"Atlanta, GA",2018,1767.4166666666667,127764.0,54106.0,3613.0,418000.0,1309.0,74
12483,98168,"Seattle, WA",2018,1754.6666666666667,56885.0,26004.0,313.0,295800.0,1007.0,10
12484,63108,"St. Louis, MO",2018,1234.6666666666667,46009.0,47042.0,953.0,349900.0,836.0,109
12485,32208,"Jacksonville, FL",2018,909.0,35898.0,20430.0,150.0,76100.0,703.0,8
12486,90806,"Los Angeles-Long Beach-Anaheim, CA",2018,1417.3333333333333,49962.0,20656.0,398.0,437100.0,1058.0,6
12487,98444,"Seattle, WA",2018,1162.3333333333333,44942.0,21109.0,77.0,192600.0,895.0,7
12488,95337,"Stockton, CA",2018,1770.25,80351.0,29711.0,784.0,384600.0,1225.0,43
12489,93001,"Ventura, CA",2018,1994.6666666666667,65884.0,33782.0,803.0,549900.0,1339.0,488
12490,02720,"Providence, RI",2018,1092.9166666666667,50783.0,27178.0,261.0,238800.0,691.0,6
12491,95662,"Sacramento, CA",2018,1544.8333333333333,77993.0,35382.0,688.0,356700.0,1280.0,33
12492,80202,"Denver, CO",2018,2394.5833333333335,85697.0,80665.0,1315.0,498500.0,1645.0,281
12493,95661,"Sacramento, CA",2018,1773.9166666666667,83289.0,42736.0,1576.0,444100.0,1328.0,84
12494,78731,"Austin, TX",2018,1507.0,94048.0,69343.0,3027.0,606000.0,1150.0,403
12495,94133,"San Francisco, CA",2018,3738.75,66811.0,58218.0,2153.0,1201600.0,1252.0,399
12496,77382,"Houston, TX",2018,1563.5833333333333,134383.0,62708.0,4278.0,408200.0,1725.0,587
12497,80111,"Denver, CO",2018,1595.5833333333333,106766.0,64504.0,3024.0,622600.0,1464.0,609
12498,91790,"Los Angeles-Long Beach-Anaheim, CA",2018,2246.6666666666665,79926.0,26836.0,810.0,473200.0,1416.0,18
12499,21227,"Baltimore, MD",2018,1202.1666666666667,65395.0,29030.0,514.0,207600.0,922.0,0
12500,30312,"Atlanta, GA",2018,1557.6666666666667,52003.0,40164.0,753.0,263700.0,941.0,23
12501,30078,"Atlanta, GA",2018,1320.3333333333333,70966.0,31693.0,798.0,184800.0,969.0,14
12502,92629,"Los Angeles-Long Beach-Anaheim, CA",2018,2611.8333333333335,100243.0,62317.0,2364.0,880500.0,1895.0,1020
12503,29212,"Columbia, SC",2018,1091.3333333333333,69130.0,37164.0,725.0,168400.0,855.0,34
12504,21239,"Baltimore, MD",2018,1221.5833333333333,53689.0,27039.0,341.0,149600.0,958.0,0
12505,80917,"Colorado Springs, CO",2018,1319.8333333333333,55528.0,28205.0,216.0,218900.0,838.0,0
12506,55432,"Minneapolis-St Paul, MN",2018,1263.3333333333333,60322.0,29356.0,331.0,182500.0,918.0,0
12507,77019,"Houston, TX",2018,1491.5833333333333,117367.0,101938.0,3202.0,560000.0,1534.0,532
12508,78626,"Austin, TX",2018,1297.6666666666667,66823.0,29193.0,481.0,209500.0,924.0,11
12509,84403,"Ogden, UT",2018,776.5,63332.0,30270.0,781.0,214100.0,710.0,47
12510,80026,"Boulder, CO",2018,1796.8333333333333,79595.0,44817.0,1420.0,394700.0,1247.0,112
12511,33837,"Lakeland, FL",2018,1449.6666666666667,55877.0,25288.0,357.0,169100.0,912.0,18
12512,29609,"Greenville, SC",2018,1125.5833333333333,48079.0,31792.0,721.0,185500.0,610.0,79
12513,33351,"Miami-Fort Lauderdale, FL",2018,1546.3333333333333,58962.0,24933.0,283.0,203800.0,1308.0,0
12514,91104,"Los Angeles-Long Beach-Anaheim, CA",2018,2067.8333333333335,74011.0,36603.0,1852.0,698600.0,1294.0,701
12515,30068,"Atlanta, GA",2018,2124.0833333333335,117475.0,55528.0,2859.0,392300.0,1033.0,260
12516,94941,"San Francisco, CA",2018,3417.5,145602.0,97545.0,5163.0,1319700.0,2093.0,2444
12517,94526,"San Francisco, CA",2018,3152.4166666666665,142426.0,74583.0,4303.0,1027900.0,2228.0,3524
12518,33076,"Miami-Fort Lauderdale, FL",2018,2533.1666666666665,124303.0,52512.0,3129.0,481700.0,2241.0,239
12519,23606,"Virginia Beach, VA",2018,1136.6666666666667,56390.0,31754.0,589.0,244300.0,908.0,59
12520,30274,"Atlanta, GA",2018,1018.75,41676.0,18605.0,87.0,79600.0,738.0,0
12521,95820,"Sacramento, CA",2018,1427.8333333333333,50031.0,23660.0,241.0,229300.0,963.0,8
12522,29680,"Greenville, SC",2018,1346.3333333333333,71741.0,31421.0,433.0,175900.0,909.0,0
12523,33317,"Miami-Fort Lauderdale, FL",2018,1837.0,65934.0,29805.0,806.0,285500.0,1171.0,40
12524,27455,"Greensboro, NC",2018,1194.4166666666667,73263.0,46893.0,1579.0,228600.0,744.0,88
12525,92270,"Riverside, CA",2018,4030.0,71227.0,64138.0,1510.0,499900.0,1125.0,397
12526,46201,"Indianapolis, IN",2018,693.75,29313.0,18027.0,62.0,71800.0,574.0,0
12527,48237,"Detroit, MI",2018,1149.9166666666667,49721.0,25597.0,287.0,104000.0,860.0,4
12528,33770,"Tampa, FL",2018,1047.8333333333333,44321.0,33119.0,336.0,166000.0,852.0,64
12529,60532,"Chicago, IL",2018,1359.8333333333333,82952.0,47718.0,1351.0,306500.0,1197.0,32
12530,34689,"Tampa, FL",2018,1392.9166666666667,47262.0,30332.0,587.0,185400.0,694.0,63
12531,55404,"Minneapolis-St Paul, MN",2018,1442.6666666666667,26908.0,22240.0,394.0,219400.0,735.0,0
12532,96813,"Urban Honolulu, HI",2018,2433.5833333333335,74355.0,41648.0,960.0,605700.0,1292.0,558
12533,21144,"Baltimore, MD",2018,1670.25,105717.0,39914.0,1758.0,364200.0,1262.0,17
12534,60046,"Chicago, IL",2018,1502.5,96024.0,41106.0,1438.0,219700.0,1143.0,8
12535,64119,"Kansas City, MO",2018,1174.0833333333333,68841.0,33224.0,358.0,141100.0,759.0,12
12536,80239,"Denver, CO",2018,1550.0,58047.0,19531.0,214.0,228500.0,1189.0,16
12537,23518,"Virginia Beach, VA",2018,1104.5,54614.0,32022.0,562.0,214000.0,865.0,24
