,zip,1/1/2020,2/1/2020,3/1/2020,4/1/2020,5/1/2020,6/1/2020,7/1/2020,8/1/2020,9/1/2020,10/1/2020,11/1/2020,12/1/2020,1/1/2021,2/1/2021,3/1/2021,4/1/2021,5/1/2021,6/1/2021,,,,,,,,,,,,,,,,,
587,30101,1545.338158,1566.290184,1572.499638,1578.709093,1585.918547,1592.128002,1599.337457,1605.546911,1611.756366,1617.96582,1623.175275,1627.384729,1646.932342,1669.093822,1676.512731,1683.931641,1692.35055,1699.769459,,,,,,,,,,,,,,,,,
588,30102,1565.517447,1587.233224,1595.71587,1603.198517,1611.681164,1619.163811,1627.646458,1635.129105,1642.611752,1651.094399,1659.577046,1669.059692,1690.059786,1713.25821,1723.223504,1732.188797,1742.154091,1751.119385,,,,,,,,,,,,,,,,,
589,30106,1543.440998,1571.32881,1578.730574,1586.132339,1591.534103,1597.935868,1604.337632,1609.739397,1615.141161,1620.542926,1625.94469,1631.346455,1661.189217,1690.478793,1699.282323,1708.085852,1714.889381,1722.69291,,,,,,,,,,,,,,,,,
590,30114,1478.48109,1514.006707,1520.362963,1526.719219,1532.075475,1536.431732,1540.787988,1544.144244,1547.5005,1550.856757,1554.213013,1557.569269,1592.406615,1629.288488,1637.001001,1644.713513,1651.426026,1657.138538,,,,,,,,,,,,,,,,,
591,30115,1531.302047,1551.496929,1556.599627,1562.702324,1567.805022,1573.90772,1579.010417,1583.113115,1588.215812,1592.31851,1596.421208,1601.523905,1623.92865,1645.22623,1651.431625,1658.63702,1664.842416,1672.047811,,,,,,,,,,,,,,,,,
592,30117,,2020-02-01,954.238413,,2020-04-01,966.970972,,2020-06-01,980.703531,,2020-08-01,994.43609,1000.30237,1007.16865,1011.034929,1015.901209,1021.341946,1027.872181,2021-06-01,1057.802418,Freq:,"MS,",Name:,"predicted_mean,",dtype:,float64,,,,,,,,,
593,30120,1361.072412,1382.891008,1390.286776,1397.682543,1405.07831,1411.474077,1417.869845,1424.265612,1430.661379,1437.057146,1443.452914,1452.848681,1478.31686,1501.531224,1510.322758,1519.114293,1527.905827,1535.697362,,,,,,,,,,,,,,,,,
594,30121,1156.37809,1166.130065,1171.29623,1175.462395,1185.62856,1194.794726,1203.960891,1213.127056,1222.293221,1230.459387,1239.625552,1248.791717,1254.335973,1265.254112,1271.586443,1276.918773,1288.251104,1298.583435,,,,,,,,,,,,,,,,,
595,30122,1400.44394,1409.749446,1420.239165,1430.728883,1441.218602,1452.70832,1463.198038,1474.687757,1485.177475,1496.667194,1505.156912,1513.646631,1525.580289,1536.375514,1548.354951,1560.334388,1572.313824,1585.293261,,,,,,,,,,,,,,,,,
596,30126,1646.1189,1665.930684,1675.436584,1685.942483,1693.448383,1701.954283,1709.460183,1716.966083,1724.471982,1731.977882,1741.483782,1750.989682,1772.614481,1793.932165,1804.943965,1816.955764,1825.967564,1835.979363,,,,,,,,,,,,,,,,,
597,30127,1502.19292,1523.232253,1530.605298,1538.978342,1546.351387,1553.724431,1561.097476,1567.47052,1573.843565,1580.216609,1587.589654,1594.962699,1617.528664,1639.941041,1648.68713,1658.433219,1667.179308,1675.925397,,,,,,,,,,,,,,,,,
598,30134,1367.201101,1387.688968,1396.177858,1405.666748,1411.155638,1416.644528,1423.133418,1430.622308,1438.111198,1445.600088,1457.088978,1468.577868,1492.267859,1514.244617,1524.222397,1535.200177,1542.177956,1549.155736,,,,,,,,,,,,,,,,,
599,30135,1419.543777,1438.238934,1443.475084,1448.711234,1452.947383,1458.183533,1462.419683,1468.655833,1475.891983,1482.128132,1491.364282,1500.600432,1523.380358,1543.311666,1549.783965,1556.256265,1561.728564,1568.200864,,,,,,,,,,,,,,,,,
600,30144,1397.076746,1430.061694,1436.268019,1441.474343,1445.680668,1449.886993,1454.093317,1457.299642,1459.505966,1461.712291,1463.918615,1466.12494,1498.40801,1532.599283,1540.011933,1546.424582,1551.837231,1557.24988,,,,,,,,,,,,,,,,,
601,30152,1729.020081,1762.090364,1768.516259,1774.942155,1780.36805,1785.793945,1791.219841,1796.645736,1802.071632,1807.497527,1812.923422,1817.349318,1848.795294,1883.291472,1891.143263,1898.995054,1905.846845,1912.698636,,,,,,,,,,,,,,,,,
602,30168,1377.360208,1389.520762,1397.88406,1405.247358,1414.610656,1423.973955,1433.337253,1442.700551,1452.063849,1461.427147,1471.790445,1481.153743,1491.87725,1505.401102,1515.127698,1523.854294,1534.58089,1545.307487,,,,,,,,,,,,,,,,,
603,30180,1447.143621,1456.93569,1466.332069,1474.728449,1484.124828,1494.521207,1503.917586,1513.313966,1522.710345,1533.106724,1543.503104,1553.899483,1564.439484,1575.627932,1586.42069,1596.213449,1607.006207,1618.798966,,,,,,,,,,,,,,,,,
604,30188,1543.441768,1572.614397,1578.978978,1585.343559,1591.70814,1598.072721,1604.437301,1609.801882,1615.166463,1620.531044,1623.895625,1628.260205,1658.066554,1688.603764,1696.332926,1704.062088,1711.791249,1719.520411,,,,,,,,,,,,,,,,,
605,30189,1688.919535,1714.540721,1724.959087,1735.377453,1742.795819,1751.214185,1758.632551,1764.050917,1769.469283,1774.887649,1779.306015,1783.724381,1808.062282,1835.101834,1846.938566,1858.775298,1867.61203,1877.448762,,,,,,,,,,,,,,,,,
606,30213,1585.228526,1610.987021,1617.397802,1624.808584,1630.219365,1636.630146,1642.040927,1647.451708,1653.862489,1659.27327,1667.684051,1676.094832,1703.73414,1730.903416,1738.724978,1747.54654,1754.368103,1762.189665,,,,,,,,,,,,,,,,,
607,30215,1605.081787,1622.72734,1631.011276,1639.295212,1646.579149,1654.863085,1663.147021,1669.430957,1675.714893,1681.998829,1689.282766,1695.566702,1712.932425,1731.861914,1741.429787,1750.997659,1759.565531,1769.133404,,,,,,,,,,,,,,,,,
608,30228,1436.85474,1453.260083,1461.743098,1470.226113,1478.709127,1487.192142,1495.675157,1504.158172,1512.641187,1521.124202,1531.607216,1543.090231,1561.427986,1579.316344,1589.282373,1599.248403,1609.214433,1619.180462,,,,,,,,,,,,,,,,,
609,30236,1281.010511,1291.274771,1298.497713,1304.720655,1312.943597,1321.166539,1329.389481,1337.612423,1345.835366,1354.058308,1364.28125,1374.504192,1383.737645,1395.224847,1403.670731,1411.116615,1420.562499,1430.008384,,,,,,,,,,,,,,,,,
610,30238,1170.922993,1172.890587,1182.094567,1190.298548,1199.502528,1208.706509,1217.91049,1228.11447,1237.318451,1247.522432,1256.726412,1266.930393,1272.057366,1275.228941,1285.636902,1295.044863,1305.452824,1315.860786,,,,,,,,,,,,,,,,,
611,30248,1462.3326,1476.194797,1481.416644,1486.63849,1492.860337,1499.082183,1505.30403,1512.525876,1519.747723,1526.969569,1536.191416,1546.413262,1564.967709,1580.051753,1586.495446,1592.939139,1600.382832,1607.826525,,,,,,,,,,,,,,,,,
612,30253,1493.371789,1512.091352,1519.51726,1527.943169,1535.369078,1542.794987,1550.220896,1557.646805,1565.072714,1572.498623,1579.924532,1590.350441,1613.148139,1633.29361,1642.145428,1651.997246,1660.849064,1669.700882,,,,,,,,,,,,,,,,,
613,30260,1151.033096,1172.290496,1179.486256,1186.682016,1192.877776,1198.073537,1204.269297,1209.465057,1214.660817,1218.856577,1225.052338,1231.248098,1251.476954,1273.930114,1282.321634,1290.713155,1298.104675,1304.496196,,,,,,,,,,,,,,,,,
614,30263,1285.383954,1305.907555,1312.933686,1318.959817,1324.985947,1331.012078,1336.038209,1340.06434,1343.090471,1347.116602,1349.142733,1351.168864,1371.578949,1393.12868,1401.180942,1408.233204,1415.285466,1422.337727,,,,,,,,,,,,,,,,,
615,30265,1612.733707,1624.780081,1629.831862,1634.883644,1640.935426,1647.987208,1654.03899,1661.090772,1668.142554,1674.194336,1681.246118,1688.2979,1701.083389,1714.181544,1720.285108,1726.388672,1733.492236,1741.5958,,,,,,,,,,,,,,,,,
616,30269,1670.084814,1702.170626,1707.351046,1713.531465,1716.711885,1719.892304,1723.072724,1725.253143,1728.433563,1730.613983,1733.794402,1737.974822,1769.240055,1802.506287,1808.867126,1816.227965,1820.588804,1824.949643,,,,,,,,,,,,,,,,,
617,30273,1259.011884,1277.72252,1281.00639,1285.290261,1289.574131,1293.858001,1298.141871,1306.425741,1315.709611,1323.993481,1333.277352,1342.561222,1366.856976,1386.851482,1391.419223,1396.986963,1402.554703,1408.122444,,,,,,,,,,,,,,,,,
618,30274,1143.977682,1154.032844,1160.238774,1166.444703,1173.650632,1180.856562,1187.062491,1195.26842,1203.47435,1211.680279,1220.886209,1231.092138,1245.275749,1256.536841,1263.9487,1271.360558,1279.772417,1288.184276,,,,,,,,,,,,,,,,,
619,30281,1321.651876,1341.35694,1347.690597,1354.024253,1360.35791,1367.691567,1375.025223,1382.35888,1389.692537,1397.026194,1405.35985,1413.693507,1433.679039,1454.71776,1462.385074,1470.052387,1477.719701,1486.387014,,,,,,,,,,,,,,,,,
620,30288,1268.969129,1278.023183,1286.365966,1294.708749,1302.051533,1310.394316,1318.737099,1328.079883,1337.422666,1346.765449,1359.108233,1370.451016,1381.762928,1392.159765,1401.845332,1411.530899,1420.216465,1429.902032,,,,,,,,,,,,,,,,,
621,30291,1377.57528,1394.048679,1404.515099,1414.98152,1424.44794,1433.91436,1443.38078,1451.847201,1460.313621,1468.780041,1476.246462,1483.712882,1500.754582,1518.694401,1530.627242,1542.560083,1553.492923,1564.425764,,,,,,,,,,,,,,,,,
622,30294,1366.653088,1374.802502,1383.101166,1391.39983,1399.698495,1408.997159,1418.295824,1427.594488,1437.893152,1448.191817,1456.490481,1465.789146,1475.740898,1485.188976,1494.786305,1504.383634,1513.980962,1524.578291,,,,,,,,,,,,,,,,,
623,30296,1330.408007,1349.56062,1360.075149,1369.589678,1378.104207,1386.618736,1396.133265,1404.647794,1414.162323,1422.676852,1434.191381,1444.70591,1457.628446,1478.295588,1490.324646,1501.353704,1511.382762,1521.411821,,,,,,,,,,,,,,,,,
624,30297,1052.413621,1057.446491,1064.644388,1072.842286,1081.040183,1090.23808,1098.435977,1107.633874,1117.831771,1127.029668,1138.227566,1148.425463,1153.03698,1159.267748,1167.663542,1177.059337,1186.455131,1196.850925,,,,,,,,,,,,,,,,,
625,30306,1594.034804,1625.308243,1631.641233,1637.974222,1644.307212,1650.640202,1656.973191,1662.306181,1667.63917,1672.97216,1674.30515,1675.638139,1706.005933,1738.612362,1746.278341,1753.94432,1761.610299,1769.276279,,,,,,,,,,,,,,,,,
626,30307,1806.372627,1841.410475,1848.114728,1854.818981,1863.523235,1872.227488,1880.931741,1889.635994,1897.340247,1906.0445,1910.748753,1914.453006,1949.529886,1986.271988,1994.680494,2003.089,2013.497506,2023.906012,,,,,,,,,,,,,,,,,
627,30308,1847.48565,1898.425135,1903.992603,1909.560071,1914.127538,1917.695006,1922.262473,1924.829941,1926.397409,1928.964876,1928.532344,1928.099811,1979.152929,2031.659882,2038.794817,2045.929752,2052.064687,2057.199623,,,,,,,,,,,,,,,,,
628,30309,2016.503268,2062.080748,2068.383224,2073.6857,2077.988176,2081.290652,2084.593128,2085.895604,2087.19808,2087.500556,2085.803032,2084.105508,2125.911252,2172.791208,2180.39616,2187.001112,2192.606064,2197.211016,,,,,,,,,,,,,,,,,
629,30310,1292.035129,1340.939601,1351.089459,1362.239316,1368.389174,1374.539031,1380.688889,1386.838747,1393.988604,1400.138462,1410.288319,1421.438177,1472.623163,1523.677493,1535.977208,1549.276923,1557.576638,1565.876354,,,,,,,,,,,,,,,,,
630,30311,1260.596625,1293.69094,1304.275747,1314.860555,1322.445362,1329.030169,1336.614977,1341.199784,1346.784592,1352.369399,1358.954206,1364.539014,1393.720446,1428.399568,1440.569183,1452.738798,1461.908413,1470.078027,,,,,,,,,,,,,,,,,
631,30312,1679.384711,1741.317009,1747.170667,1752.024324,1756.877982,1760.731639,1765.585297,1768.438955,1772.292612,1775.14627,1774.999928,1774.853585,1835.091954,1898.87791,1906.585225,1913.29254,1919.999856,1925.707171,,,,,,,,,,,,,,,,,
632,30315,1282.107473,1324.80603,1332.543099,1340.280167,1346.017236,1351.754305,1358.491374,1363.228443,1367.965512,1372.702581,1380.43965,1387.176719,1428.021261,1472.456886,1481.931024,1491.405162,1498.8793,1506.353437,,,,,,,,,,,,,,,,,
633,30316,1646.380195,1692.652007,1698.482857,1704.313706,1710.144555,1715.975405,1722.806254,1728.637104,1735.467953,1742.298803,1749.129652,1754.960501,1800.171546,1848.274207,1855.935906,1863.597605,1871.259304,1878.921003,,,,,,,,,,,,,,,,,
634,30317,1780.278019,1829.533002,1838.814276,1848.09555,1857.376824,1866.658099,1874.939373,1884.220647,1892.501921,1901.783195,1911.064469,1919.345743,1971.905036,2023.441293,2035.003841,2046.566389,2058.128937,2069.691485,,,,,,,,,,,,,,,,,
635,30318,1497.371032,1543.073239,1550.800269,1558.5273,1565.254331,1571.981361,1579.708392,1584.435423,1589.162453,1594.889484,1596.616515,1598.343545,1642.441608,1689.870845,1699.324906,1708.778968,1717.233029,1725.68709,,,,,,,,,,,,,,,,,
636,30319,1695.678312,1723.419979,1729.590115,1735.760252,1741.930389,1748.100525,1753.270662,1758.440799,1761.610935,1764.781072,1767.951209,1768.121346,1793.969794,1822.881598,1830.221871,1837.562144,1844.902418,1852.242691,,,,,,,,,,,,,,,,,
637,30324,1593.020932,1632.896987,1638.018863,1644.14074,1647.262617,1651.384493,1654.50637,1654.628246,1654.750123,1654.871999,1652.993876,1650.115752,1687.258561,1728.256492,1734.500245,1741.743998,1745.987751,1751.231504,,,,,,,,,,,,,,,,,
638,30326,1803.505984,1824.510168,1827.914417,1830.318666,1830.722914,1830.127163,1830.531412,1827.935661,1825.33991,1823.744159,1821.148408,1819.552657,1837.462889,1858.871322,1862.67982,1865.488318,1866.296815,1866.105313,,,,,,,,,,,,,,,,,
639,30327,1485.315965,1509.587418,1515.800944,1523.01447,1530.227996,1536.441523,1543.655049,1547.868575,1553.082101,1558.295628,1562.509154,1566.72268,1587.252171,1612.73715,1620.164203,1628.591255,1637.018308,1644.445361,,,,,,,,,,,,,,,,,
640,30328,1670.130758,1709.67943,1717.181888,1725.684346,1732.186804,1738.689262,1745.19172,1748.694178,1752.196636,1756.699094,1755.201552,1754.70401,1796.337226,1837.388356,1846.393272,1856.398188,1864.403104,1872.40802,,,,,,,,,,,,,,,,,
641,30329,1738.263393,1769.650859,1775.933748,1781.216636,1786.499525,1791.782413,1797.065302,1801.34819,1805.631079,1809.913967,1814.196856,1817.479744,1846.026026,1878.69638,1886.262157,1892.827934,1899.393711,1905.959488,,,,,,,,,,,,,,,,,
642,30331,1404.81441,1423.431156,1430.779528,1437.1279,1444.476272,1451.824644,1459.173016,1467.521388,1474.86976,1482.218132,1490.566504,1498.914876,1518.077658,1538.042776,1546.73952,1554.436264,1563.133008,1571.829752,,,,,,,,,,,,,,,,,
643,30338,1581.245681,1622.968626,1628.283265,1632.597904,1635.912543,1640.227181,1643.54182,1645.856459,1648.171097,1650.485736,1649.800375,1649.115014,1691.675334,1734.712917,1741.342195,1746.971472,1751.60075,1757.230027,,,,,,,,,,,,,,,,,
644,30339,1575.207594,1611.883243,1616.046028,1620.208812,1624.371596,1628.53438,1631.697164,1634.859948,1638.022733,1640.185517,1639.348301,1637.511085,1672.881463,1710.719897,1716.045465,1721.371033,1726.696602,1732.02217,,,,,,,,,,,,,,,,,
645,30341,1648.462461,1696.989779,1703.67457,1710.359362,1715.044153,1720.728945,1726.413736,1730.098527,1733.783319,1737.46811,1738.152902,1739.837693,1789.984945,1840.197055,1848.566638,1856.936221,1863.305804,1870.675387,,,,,,,,,,,,,,,,,
646,30342,1694.873526,1714.91268,1720.103264,1726.293849,1731.484434,1738.675018,1744.865603,1752.056188,1757.246772,1763.437357,1768.627941,1771.818526,1794.882637,1816.112375,1822.493544,1829.874714,1836.255883,1844.637052,,,,,,,,,,,,,,,,,
647,30344,1132.827527,1150.026842,1156.23269,1162.438537,1167.644384,1171.850231,1176.056078,1183.261925,1189.467772,1196.67362,1205.879467,1214.085314,1234.118688,1252.523851,1259.935545,1267.347239,1273.758933,1279.170628,,,,,,,,,,,,,,,,,
648,30349,1301.147151,1315.109602,1324.398774,1332.687947,1340.97712,1349.266292,1357.555465,1364.844637,1373.13381,1380.422983,1389.712155,1399.001328,1409.437651,1424.689275,1435.26762,1444.845965,1454.424311,1464.002656,,,,,,,,,,,,,,,,,
649,30350,1426.432242,1457.08044,1462.30072,1467.521,1470.74128,1474.96156,1478.18184,1481.40212,1485.6224,1488.84268,1492.06296,1496.28324,1528.935762,1560.804239,1567.244799,1573.685359,1578.125919,1583.566479,,,,,,,,,,,,,,,,,
650,30506,1328.670738,1351.248895,1357.539976,1363.831057,1371.122138,1377.413218,1383.704299,1388.99538,1395.286461,1401.577541,1406.868622,1413.159703,1437.121521,1460.99076,1468.572921,1476.155083,1484.737244,1492.319406,,,,,,,,,,,,,,,,,
651,30518,1621.655084,1644.878267,1654.136874,1662.39548,1671.654086,1679.912693,1688.171299,1692.429906,1696.688512,1701.947118,1706.205725,1709.464331,1727.378022,1751.859811,1762.377024,1771.894237,1782.411449,1791.928662,,,,,,,,,,,,,,,,,
652,30519,1649.191345,1674.508175,1682.77541,1691.042646,1697.309881,1703.577116,1709.844351,1714.111587,1717.378822,1721.646057,1724.913292,1729.180528,1755.639108,1782.223173,1791.757644,1801.292114,1808.826585,1816.361055,,,,,,,,,,,,,,,,,
653,30542,1535.625633,1564.06189,1573.459998,1581.858106,1590.256214,1598.654322,1606.05243,1611.450538,1616.848646,1621.246755,1624.644863,1627.042971,1653.066712,1682.901077,1693.697293,1703.493509,1713.289725,1723.085941,,,,,,,,,,,,,,,,,
654,30680,1370.461519,1418.165997,1426.688818,1435.21164,1438.734462,1443.257284,1447.780106,1448.302928,1449.82575,1451.348572,1451.871393,1451.394215,1498.378556,1547.605856,1557.651499,1567.697143,1572.742787,1578.788431,,,,,,,,,,,,,,,,,
655,30813,1281.908726,1287.689361,1291.397435,1296.105508,1300.813582,1305.521655,1309.229729,1313.937802,1318.645876,1322.353949,1327.062022,1332.770096,1341.386895,1347.875604,1352.291751,1357.707898,1363.124045,1368.540192,,,,,,,,,,,,,,,,,
656,30904,895.380334,900.523397,906.105909,910.688421,915.270934,918.853446,921.435958,925.01847,927.600983,931.183495,933.766007,937.34852,944.311366,950.036941,956.201966,961.36699,966.532015,970.697039,,,,,,,,,,,,,,,,,
657,30906,895.167083,894.004375,897.442792,899.881208,903.319624,907.75804,912.196456,916.634872,920.073288,923.511704,926.95012,931.388536,931.994036,931.269744,935.146576,938.023409,941.900241,946.777073,,,,,,,,,,,,,,,,,
658,30907,1153.397017,1157.064994,1161.737118,1165.409241,1170.081364,1174.753487,1179.42561,1184.097734,1188.769857,1193.44198,1200.114103,1206.786226,1209.855367,1214.195467,1219.539714,1223.88396,1229.228206,1234.572453,,,,,,,,,,,,,,,,,
659,30909,1044.135227,1047.085145,1050.647956,1054.210766,1058.773576,1062.336386,1066.899196,1071.462007,1076.024817,1080.587627,1085.150437,1089.713248,1091.411285,1094.924013,1099.049634,1103.175254,1108.300875,1112.426495,,,,,,,,,,,,,,,,,
660,32003,1518.035017,1536.274499,1539.223464,1543.17243,1547.121396,1551.070362,1554.019327,1557.968293,1562.917259,1566.866225,1571.81519,1576.764156,1597.748139,1616.936586,1620.834518,1625.732449,1630.630381,1635.528312,,,,,,,,,,,,,,,,,
661,32034,1637.0668,1660.171081,1666.639178,1672.107275,1679.575372,1687.043469,1693.511566,1702.979663,1711.44776,1720.915857,1727.383954,1733.852051,1760.386948,1784.959326,1792.89552,1799.831714,1808.767908,1817.704102,,,,,,,,,,,,,,,,,
662,32043,1543.591363,1564.358711,1570.555405,1576.7521,1581.948795,1588.145489,1594.342184,1599.538879,1604.735573,1610.932268,1617.128963,1623.325657,1644.113715,1666.077758,1673.471147,1680.864536,1687.257926,1694.651315,,,,,,,,,,,,,,,,,
663,32065,1454.940861,1469.251959,1475.392397,1481.532835,1488.673272,1495.81371,1502.954148,1510.094586,1516.235024,1523.375461,1528.515899,1534.656337,1550.737636,1566.189171,1573.470047,1580.750923,1589.031798,1597.312674,,,,,,,,,,,,,,,,,
664,32068,1424.047187,1445.043275,1451.31784,1458.592406,1463.866971,1470.141536,1476.416102,1481.690667,1486.965233,1493.239798,1500.514363,1507.788929,1531.110681,1553.381334,1560.930465,1569.479596,1576.028727,1583.577858,,,,,,,,,,,,,,,,,
665,32073,1234.165115,1256.024229,1258.887574,1261.75092,1263.614266,1265.477611,1268.340957,1271.204302,1274.067648,1276.930994,1280.794339,1284.657685,1306.686145,1329.408605,1333.135296,1336.861987,1339.588678,1342.31537,,,,,,,,,,,,,,,,,
666,32081,2121.573087,2139.115191,2145.048276,2149.98136,2156.914445,2163.84753,2170.780615,2174.7137,2178.646784,2182.579869,2184.512954,2186.446039,2199.952211,2218.427399,2225.293569,2231.159738,2239.025908,2246.892078,,,,,,,,,,,,,,,,,
667,32097,1598.338917,1627.311784,1634.411945,1640.512107,1645.612268,1650.712429,1654.812591,1656.912752,1659.012914,1661.113075,1662.213237,1663.313398,1690.752476,1720.825505,1729.025828,1736.22615,1742.426473,1748.626796,,,,,,,,,,,,,,,,,
