,ZIP,MSE,RMSE,R2
0,01604,2228.321735494512,47.2051028544003,0.21230476920400687
1,01702,594.8157458453455,24.388844700914916,-1.21466676228329
2,01752,11924.057742106086,109.19733395145728,-4.8264031532089025
3,01851,30081.171896134838,173.4392455476408,-89.15669812724494
4,01852,362.459293693689,19.038363734672394,0.49526015113055855
5,02109,54178.35458248965,232.76244237954208,-5.319774569430572
6,02111,112724.20020185312,335.7442482036783,-3.079853545345311
7,02113,12126.536786053093,110.12055569262759,-0.8755742337691386
8,02114,36357.51826245308,190.67647537767493,-3.5329290005809773
9,02115,31907.84076387554,178.62765957117486,-7.921596137561993
10,02116,33397.183409212616,182.74896281295995,-5.417735682351095
11,02118,37787.066423478405,194.38895653683213,-3.5949015589952564
12,02120,15183.88450374828,123.22290575923083,-14.039753532396151
13,02122,1482.2872803105965,38.50048415683362,0.5961436889536109
14,02124,50765.719274730116,225.31249249593355,-72.97687806123278
15,02125,17097.987589665212,130.75927343659114,-11.459819704620305
16,02127,1430.9564805448363,37.827985414833236,-3.9874128624841525
17,02130,4960.788323922858,70.43286394803819,-13.132181661883587
18,02132,755.1698616793931,27.480354103966583,-1.9960819835195407
19,02134,762.0034207795303,27.604409444498724,0.5982126127868612
20,02135,2650.2610764234414,51.480686440872574,-0.7415700347249274
21,02138,5849.946298937982,76.4849416482616,-0.14001324485483035
22,02139,452.7524993065083,21.277981560911936,0.9251742284148198
23,02140,28528.29957980799,168.903225486691,-2.7775372705116728
24,02141,30245.546092517132,173.91246675416093,-3.458948939075059
25,02143,1437.361326713909,37.912548407010426,0.4481886282650579
26,02144,5204.738527288103,72.14387380289544,-0.6522267145462521
27,02148,9817.012543602978,99.08083842803804,-12.72368948313557
28,02150,18734.09713447046,136.87255800367896,-49.442504666825364
29,02151,2194.041453137419,46.84059620817629,-6.7894962833281145
30,02155,3551.8338158302886,59.59726349280048,-9.229281389591229
31,02171,391.74622564647717,19.79258006543051,-2.929955633943048
32,02210,155162.20604704195,393.906341719757,-7.7491149971113185
33,02215,9200.225481833419,95.91780586436191,-1.7159065018837474
34,02445,344.8974923301075,18.57141600228985,0.9133428762190857
35,02446,418.2880136282766,20.452090690887243,0.9425332073050345
36,02472,2073.1897963645765,45.53229399409365,-1.930584857518598
37,02474,88.44111045322013,9.404313396161367,0.2842890379687958
38,02809,8708.33671244822,93.31846929974913,-5.6712247120917185
39,02840,92313.92948201661,303.83207447867744,-0.47723676100526635
40,02906,11578.001092348431,107.601120311772,-2.501617528958722
41,03820,6952.256293317394,83.38019125258346,-3.9898676380470466
42,06033,219.82197578169905,14.826394564481921,0.5838359229094864
43,06040,4239.636930983596,65.11249443066666,0.1719259448538224
44,06460,13715.883390910018,117.11482993587967,-2.653007905894325
45,06484,14372.864067335131,119.88688029694964,-2.584299518648503
46,06492,13808.227971645154,117.50841659917452,-11.735425592918249
47,06511,334.6779458055075,18.294205252087544,0.22914320539006883
48,06605,216.6078826174435,14.717604513555985,0.927280631018926
49,06705,23853.167890099394,154.44470819713894,-9.31935961063151
50,06810,23199.777709212034,152.3147324102696,-9.64793397926531
51,06830,16664.830914358547,129.09233483967415,0.026876273647994053
52,06851,4155.617754520361,64.46408111902598,-6.146717582894614
53,06854,1840.9331694313198,42.906097112547066,-7.186754147106628
54,06901,38453.80929095112,196.09642855225874,-32.11740901381194
55,06902,47056.46367576333,216.92501855655868,-20.422240469278407
56,06905,1333.208901788849,36.51313327816238,-7.788778697014935
57,07002,4365.835734110834,66.07447112244512,-4.399384601312734
58,07013,2353.638416052089,48.51431145602387,0.6933192549048255
59,07024,18528.168590706176,136.1182154992717,-138.0610536122866
60,07030,21967.408206961278,148.21406210937369,-6.653556591152506
61,07042,4406.405163348448,66.38075898442597,-3.3505462973089264
62,07047,4380.792473779337,66.18755527876323,-270.91125699320025
