,zip,mse,r2,rmse
443,30324,378.43853265889146,-1.5417513387537483,19.45349666920812
444,30326,576.5544279814368,-4.757547685806303,24.011547804784197
445,30327,4589.468302192599,-4.444747367900266,67.74561463439976
446,30328,5444.405456070191,-74.03774748029358,73.78621453950724
447,30339,954.0471278978711,-1.281651272458869,30.887653324554638
448,30349,4478.859359770224,-3.8618663898120875,66.9242807938212
449,30350,278.23886142098553,0.19090476485012298,16.6804934405726
450,30506,1276.364671451572,-1.4162132919102164,35.726246254701486
451,30518,4087.6325962460664,-3.050614480576354,63.93459623901653
452,30519,7057.866935786399,-4.685714502513211,84.01111197803776
453,30542,5552.4044070194695,-4.1483981623361466,74.51445770465936
454,30680,3254.6329632412235,-2.532950991336511,57.04939055977043
455,30813,1146.9855582471744,-3.616152051078622,33.867175232770364
456,30904,556.0805452587841,-3.3368500063510025,23.58136012317322
457,30907,2325.235882170508,-4.330393005485117,48.220699727093425
458,30909,601.4271067438104,-2.0443441848674317,24.524010820903875
459,32003,6405.683390253227,-6.398524240402841,80.03551330661425
460,32034,5311.792445458773,-4.62094438672886,72.88204473983131
461,32043,7387.492210939902,-4.822016628586614,85.95052187706543
462,32065,3423.0200864618405,-3.3176035567298356,58.5065815653405
463,32068,1765.0286504112953,-1.5604864367668694,42.01224405350535
464,32073,5551.310927545111,-6.568536011801703,74.50711997886584
465,32097,6058.344144937534,-5.250727651546236,77.83536564401516
466,32137,2898.1023570176185,-2.0184199291952627,53.83402601531506
467,32176,896.0969847159243,-0.6535697088407031,29.934879066332044
468,32204,144.29930664340745,0.5613385560985162,12.012464636510172
469,32205,155.23565981079798,0.5264398141522983,12.459360329117944
470,32207,428.2534533733039,-1.9965256212709308,20.694285524591177
471,32208,166.1106981953353,-0.12300190329240768,12.888393933897865
472,32209,198.8858306094671,-0.07232138714105374,14.102688772339375
473,32210,1084.0123440640134,-2.219838645734693,32.924342727896835
474,32216,1062.517943752233,-2.8143843214080952,32.59628726944578
475,32218,1117.748598665704,-2.0389660563375385,33.43274739930453
476,32221,6103.368257403562,-5.458590748575197,78.1240568416897
477,32222,9542.355150184116,-9.097730317655149,97.68497914308072
478,32224,2081.1231126291455,-2.989373378841812,45.61932827902166
479,32225,3164.293387104683,-3.8217803993976123,56.252052292380256
480,32226,5497.067169236944,-5.349078189628476,74.1422090933157
481,32244,3370.9899597092576,-3.7313984385174184,58.060227003597376
