,zip,mse,r2,rmse
674,34609,4195.52025267794,-3.0199810788993364,64.77283576220776
1495,94520,4206.043848448494,-8.641975200213052,64.85401952422451
573,33196,4206.815820163899,-5.872322436171001,64.85997086157145
1401,92126,4217.859504049362,-24.408792193068447,64.94504988102914
144,11373,4223.960670834575,0.0,64.99200466853269
286,23185,4228.190021513156,-16.897100620161506,65.02453399689348
274,22206,4236.868838030785,-2242.048208369239,65.09123472504409
418,30127,4244.075611832098,-3.6819698472698033,65.14657022309078
1161,85224,4247.213869591175,-3.033760699255568,65.17065190399107
916,75087,4248.096653677448,-5.597561670939951,65.17742441733523
589,33401,4253.996396773789,-1.8547650346510647,65.22266781398771
1430,92618,4276.278720712682,-2.5324116919220887,65.39326204367451
77,08054,4282.747740128913,-5.887599671415718,65.44270578245458
251,21702,4287.114346242654,-9.207415110101557,65.47605933654418
